chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	14522	16330787	0.498840797868261	791	0.142693486211029	0.831925569122133	45655	1.22873314510106	2	1	1	-6.80905116642381
1	16362712	17231316	0.300844533750606	249	0.153639363624461	1.053884639408	5987	1.70066764558161	4	3	1	-6.76827360186658
1	17231387	57395321	0.498909506438672	1560	0.126460991568339	0.904928749817389	105990	1.3023008162947	2	1	1	-6.74181866674719
1	57397733	59125515	0.374996486300703	27	0.143292152700841	0.931818629596074	794	0.537166079156899	3	2	1	-6.92603398794106
1	59125894	121129557	0.498904603270749	1173	0.113155708637782	0.981753740021796	78168	1.1278293044016	2	1	1	-6.82553620215564
1	142620975	249230837	0.3223161489949	3547	0.107022372481241	1.46188679092511	267269	2.59459283426561	4	3	1	-6.7476838064603
2	41404	92080389	0.39408010440881	1765	0.112248759248828	1.22385128366801	128934	2.61441790233088	3	2	1	-6.75040965917603
2	95454023	108443794	0.387410589846861	343	0.119665101789803	1.15177605727344	31734	1.27387767335918	3	2	1	-6.73778372514774
2	108443816	108444978	0.0348025100302515	11	0.0454176577595503	9.11318159697884	50	4.56938518728679	20	20	0	-6.7491449393215
2	108445908	132481153	0.394501639333186	695	0.127711407020252	1.09006286290017	34235	1.55496862041316	3	2	1	-6.76214891102971
2	132481245	243031275	0.394664932008367	2062	0.116383823077782	1.20708672312277	178777	1.72350997381489	3	2	1	-6.75625949595515
3	361508	89498619	0.498908366616312	1483	0.121985225676293	0.856782797891843	122819	1.30980322920335	2	1	1	-6.92389461437295
3	93593119	125466495	0.498898637895095	573	0.110687065900046	0.97346446955848	39171	1.95148503520331	2	1	1	-6.74472325545482
3	125466636	129830425	0.498842176539222	261	0.144156201916999	0.760461597609266	10446	0.661004381001984	2	1	1	-6.96091909820161
3	129863134	195245805	0.498908194737649	1208	0.117975098559042	0.970133983716648	74236	1.22810966679949	2	1	1	-6.78472643014018
3	195270012	195727369	0.331673421076011	154	0.140138262967844	1.09676668182748	3704	1.6062189560235	4	3	1	-6.73996476594682
3	195779155	197847604	0.112640847099045	85	0.12292132142352	0.955383478234343	5791	0.912917787354068	3	3	0	-7.02441232123
4	86836	49236982	0.498902586169584	1156	0.130307864264048	0.959290337698139	58000	1.22055317783142	2	1	1	-6.75522167526878
4	49237113	49562674	0.4916835020883	19	0.198029842986986	1.66482948223603	198	2.619142366817	6	3	3	-6.73455536420681
4	53464640	120315729	0.498916115537343	1031	0.112574999219526	0.992637647829155	70946	1.75948965935856	2	1	1	-6.79186097447254
4	120316075	120330272	0.498324980360657	26	0.148856032667603	0.91369616111311	174	0.614434849629781	2	1	1	-6.73311089724092
4	120330379	190906025	0.498897331990705	684	0.103600340562953	1.00449813129703	54225	1.55756054261437	2	1	1	-6.84160184394801
5	140532	7296210	0.498819133615778	237	0.137169839746184	0.774445193198499	8636	1.00468028244882	2	1	1	-6.86859982163478
5	7300457	7301365	0.314632972689866	19	0.101419688504621	4.47802038145572	119	1.35901814186837	17	12	5	-6.73303682405523
5	7301667	43648516	0.498901394712878	474	0.111963373336127	0.984684424734621	31750	1.76844968861877	2	1	1	-6.75778834522289
5	50687007	86697387	0.498887749054682	631	0.112894000891657	1.02858333654905	38940	1.74759535774147	2	1	1	-6.8075826035584
5	86806782	148243473	0.496756390529731	953	0.105102236681937	1.05725577645132	74202	1.12008170346479	2	1	1	-7.19802558659781
5	148422595	180710261	0.498887944065629	858	0.13679919567482	0.871848871840918	48287	1.74427724626098	2	1	1	-6.75749743904441
6	311938	350564	0.267946350294751	11	0.111307518328115	0.626772603295073	182	0.320657050243786	2	2	0	-6.80507017077728
6	350829	32441408	0.498906907849028	1391	0.113220606888425	0.928915399705323	57564	1.16680662171555	2	1	1	-6.73311089211562
6	32486315	32486505	0.0849482251726	17	0.1455442877817	0.288678866445852	22	0.151259366995555	9	9	0	-6.75713937131852
6	32486531	32629331	0.385428255381563	288	0.135447380640874	1.05388111205479	571	1.01564755638553	3	2	1	-6.73816552472307
6	32629341	32629614	0.147146497345849	9	0.107370852655644	0.239080442227643	12	0.0667251258840508	4	4	0	-6.85271454048609
6	32629618	58445463	0.49888734278618	949	0.123946638956355	0.893078846730564	55812	1.04459672880889	2	1	1	-6.75351346338854
6	58447068	58778649	0.203332207748038	9	0.186057786722298	9.50922882771538	153	7.72681426990515	18	15	3	-6.73515405832751
6	62284141	158734915	0.498920870730232	1366	0.113772588913607	0.992965936857466	93643	1.10826030927326	2	1	1	-6.94349063807636
6	158769870	158770574	0.0552778701105912	9	0.0471752053519643	20.7101173105966	67	12.1023167827373	15	15	0	-6.73310035900499
6	158870081	167549775	0.49884268857038	185	0.129568033343085	0.935160593060575	10505	1.39276341899673	2	1	1	-6.73325098609398
