chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	14653	12887054	0.498831157477258	610	0.143939580097974	0.923475510849924	40678	1.02232198045474	2	1	1	-6.74814611382666
1	12919350	13645757	0.359679585165614	42	0.183690627975516	0.331935237339224	847	0.238727317143681	0	0	0	-9.19787044572376
1	13802224	17215933	0.498684250867498	336	0.156156977057233	0.926014179461334	12685	1.2430339180214	2	1	1	-6.73546349843138
1	17215982	121129557	0.498902942901023	2562	0.144500721584489	0.985266827267277	193956	0.818853745570804	2	1	1	-6.76836829969665
1	142620975	249230837	0.338432569606119	3339	0.136962408427902	1.39973551430573	271320	1.8929955722672	5	4	1	-6.78325591350422
2	272051	92080389	0.498838572002832	1640	0.145097043529332	1.21224595443146	131075	1.17160153336841	4	2	2	-6.94098256362096
2	95454023	243031275	0.423156222819699	2857	0.144956685788828	1.17699636613347	252236	1.03547668012718	3	2	1	-6.83883106658648
3	361508	89498619	0.498888699040344	1378	0.149396131021005	0.926597104722596	130475	0.920478314895208	2	1	1	-6.84163300957823
3	93593119	125250899	0.498868210999467	524	0.130837868891839	1.03612651850897	41087	0.873346181609975	2	1	1	-6.85226573301563
3	125250956	194325010	0.498885026517824	1346	0.145250693805555	0.982297926373082	88840	0.987262630750999	2	1	1	-6.74465389323353
3	194344526	195798522	0.396524834968686	181	0.164494742714172	0.891176415153186	5064	0.685334589291039	1	1	0	-6.75619969507721
3	195800811	197847604	0.488393851590313	68	0.125912252393869	1.0605870089486	5838	0.83188151763117	2	1	1	-6.75350114855372
4	86836	8242740	0.498866549757697	672	0.154121300724769	0.929902769387518	26589	0.653763669064111	2	1	1	-6.74980135127501
4	8242864	9512477	0.49821465704981	31	0.194488471615666	0.93259920780043	2160	2.88438008392028	2	1	1	-6.73319498606206
4	9514776	49562602	0.498842345391893	397	0.143991775953078	1.0679777345894	32133	0.920621073340958	3	2	1	-6.9887286083379
4	53464640	190906025	0.498881672267637	1637	0.147195745565183	1.02934908800067	131800	0.950516646861217	2	1	1	-7.07828461577857
5	140532	5319335	0.498691411421047	181	0.167712371987335	0.815214271993219	7718	0.596856005260826	1	1	0	-6.96281128955092
5	5436609	43648516	0.498825347551158	496	0.136645345102049	1.00519223327518	34831	1.08801838020902	2	1	1	-6.76323881296777
5	50687007	180710261	0.498900229728579	2288	0.145401095961476	0.994621239662489	168690	0.846905184910768	2	1	1	-6.82312392153316
6	311938	32370835	0.4988774129778	1332	0.138923664415155	0.953251869516974	60295	0.868594149204854	2	1	1	-6.73770542682543
6	32441150	32487583	0.157590450820148	34	0.206890562837185	0.488784521338541	81	0.338909563121651	4	4	0	-7.05344713718115
6	32489640	32629170	0.493125839917435	245	0.148783432441766	0.953155405586685	578	0.77159727611969	2	1	1	-6.73433622759155
6	32629227	32629618	0.00201723472078708	13	0	0.230671514062515	22	0.186291095585302	0	0	0	-Inf
6	32629650	33037580	0.495725962726645	112	0.163414684387172	1.05072968850321	2198	0.609973326911459	2	1	1	-6.7380639184248
6	33037626	58778649	0.498858271607475	782	0.146822333256861	0.966185886389567	57482	0.761280111923081	2	1	1	-6.73306601046813
6	62284141	170892848	0.49889564382723	1581	0.145486424091297	1.02444877151277	115176	0.854695590504681	2	1	1	-7.0241760373693
7	31439	57218114	0.498877070157198	1307	0.15221895200066	0.988338861322524	76261	0.816548047128958	2	1	1	-6.75936134573504
7	57245034	57928976	0.0375773993315892	10	0.172473154110687	1.25312879654521	682	1.13198388761109	11	11	0	-7.03442057596619
7	62575102	159025494	0.49888545170766	2040	0.150078879585231	0.960871157149092	160776	0.825505426180389	2	1	1	-6.73565811654302
8	357362	43127130	0.413908592708488	1090	0.14323915803816	1.16950289203497	63772	0.95976486033431	3	2	1	-6.76144529030577
8	48852225	145979977	0.433394359053152	1356	0.142568005286387	1.22899910155327	107772	1.29405586694017	3	2	1	-6.94617402497811
9	14701	117713	0.195794186592109	10	0.129518081105818	0.630734846587513	157	0.879277497776274	5	5	0	-6.80074897816664
9	117877	46382946	0.498836272831267	699	0.156035388024239	0.929080764325572	50001	0.819855817806577	2	1	1	-6.79577929907894
9	65973404	70938951	0.498405994131762	79	0.181802679342642	0.844978222920016	1846	1.30442255417573	2	1	1	-6.76438023442729
9	70971941	141069978	0.494446281934369	1988	0.151051128322675	0.93589360833319	139504	0.845203895117584	2	1	1	-6.79304457574459
10	94426	39023739	0.498861627108923	770	0.142935077472538	1.04593787296604	48000	1.03295633806864	2	1	1	-6.86766193490306
10	42767319	47623373	0.498851705555452	157	0.136104077606827	0.897159000029831	7698	0.926377045286372	2	1	1	-6.75167521499728
10	47639807	47644781	0.0499847923752424	9	0.179266406346656	0.721172197788553	24	0.31441878458745	19	19	0	-6.83510241919079
10	47663461	135440108	0.498884841442026	1823	0.15706344283426	0.937382998307929	138333	0.764862916301903	2	1	1	-6.81447517677494
11	131128	51527695	0.498885664497376	1654	0.142293828009969	0.909079394352911	93259	0.738380708313617	2	1	1	-6.93607506535757
11	55059717	134237113	0.498892039305867	2356	0.147571156748079	0.925506708663463	166663	0.778611022390722	2	1	1	-6.87474903327922
12	73607	33592250	0.498854317875346	1015	0.149230497780205	0.986353854525486	64593	0.824925564066573	2	1	1	-6.74563537241481
12	37969116	52841765	0.4698249382143	528	0.130538287451172	0.872513854430798	38142	0.685162257199333	2	1	1	-6.9564093691439
