chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	14542	16097221	0.49890853099129	482	0.10438324425722	0.925705964180052	70304	0.677884944205006	2	1	1	-7.01473672287498
1	16256007	16847470	0.482574473462049	138	0.0818968025560787	1.38293433806679	7086	1.17698126504041	4	2	2	-6.76056276188895
1	16879084	17231528	0.498659664201514	155	0.124747884838501	0.838191290309826	3437	1.3022907467721	0	0	0	-6.73426754190578
1	17264296	22214046	0.498895952446306	269	0.0749762099537958	0.873900669613262	23073	0.491974701559171	0	0	0	-6.95987101872038
1	22234654	22649538	0.49802239812471	9	0.156011039495429	0.808106807729668	855	1.27086699728576	0	0	0	-6.73368585497667
1	22832743	121273795	0.490387203197905	1732	0.0854893682598779	1.10410199861223	242079	0.854784813522437	2	1	1	-6.99789862934871
1	142713152	144893960	0.465596376021559	143	0.102472634375349	0.719676251863712	2304	0.726508666395422	0	0	0	-6.80757078270634
1	144894076	148193730	0.395930125836929	176	0.119713363291862	1.57086260369334	11916	1.30585309775551	6	4	2	-6.74481806413158
1	148241124	148241584	0.223874511698943	13	0.123948655623081	8.89116634567037	66	3.73926319559358	20	17	3	-6.7330608948989
1	148252049	152129094	0.498753943912128	122	0.0942405625707634	1.75511147913843	28753	1.67853500275646	8	4	4	-6.73743293663048
1	152187276	153277660	0.44572002437214	63	0.0826188045875742	0.463235105056068	5198	0.282446267257725	0	0	0	-8.52536649843308
1	153283179	247472575	0.444144410533431	2165	0.0788396129391437	1.271613023157	274742	0.867621034969081	4	3	1	-7.08755968234495
1	247472605	249111308	0.422492898977438	124	0.103573615544085	0.692645474305623	5070	0.314322699488007	0	0	0	-7.13801513671338
2	224919	86850022	0.498926863992076	1105	0.0818731013914692	1.11279011170561	151538	0.763619087744191	2	1	1	-7.09291437420138
2	87100519	92080314	0.498789371164488	116	0.101648072950906	0.671273228696558	4329	0.37918285596208	0	0	0	-7.04260330482951
2	95481396	162059969	0.498908497371991	914	0.0892410037976023	0.865370260826929	99227	0.775613672986636	1	1	0	-7.25822959565093
2	162091836	163124104	0.493500747520247	9	0.186130181444183	0.797520000960725	2493	0.428258053400811	0	0	0	-6.74123649718089
2	163208893	189940142	0.461150614005683	381	0.074418231920414	0.989699183278966	52522	1.04303051388897	2	1	1	-6.93145226352584
2	189943136	190628035	0.498229299611418	9	0.19836988458713	1.57348647859991	2427	0.689067674393402	6	3	3	-6.73341931250817
2	191900808	232457880	0.496736010773753	533	0.0807597381315681	1.10756531720702	84045	0.726000626381002	2	1	1	-6.89989259236265
2	232653173	242839614	0.498907876443937	443	0.0794992437768439	0.845915977566567	34818	0.697279549028562	0	0	0	-6.87114094697413
3	361508	90276661	0.498927616704092	1150	0.0801976925801669	1.02792171738714	183920	0.666741237261502	2	1	1	-6.75631060944261
3	93593119	96533332	0.498593206910652	16	0.222099217693354	1.05915983627849	967	0.591731150508192	2	1	1	-6.73435813659871
3	96962733	194991221	0.498929013783241	1542	0.0858840892002644	1.08935867138348	163718	0.702586987428431	2	1	1	-6.95736220975103
3	194999996	197847604	0.49882214633281	207	0.109429114116714	0.872476405947964	12419	0.505333675703376	0	0	0	-6.85595680874537
4	331740	9495236	0.498908029749318	446	0.0859672257541475	0.732006688542275	35850	0.500820350809632	0	0	0	-6.76567613614382
4	9495320	49553059	0.498884950669599	348	0.072369778056256	1.01898990019345	37458	0.632470435605242	2	1	1	-6.76363059166227
4	52710004	88535785	0.498889285652344	421	0.0802721848617665	1.03257730157648	49377	0.673878358309015	2	1	1	-6.7372590399196
4	88536362	88578310	0.498801045208417	23	0.142400592884141	0.203350151548788	243	0.223370045119669	0	0	0	-7.50340764109248
4	88583135	190947451	0.4989206225848	957	0.0821759617170912	1.11680923017269	105394	0.830451573979694	2	1	1	-7.13071288626723
5	163266	7396327	0.499010566460891	255	0.0858474356867342	0.607310466535225	11068	0.324112436755451	0	0	0	-8.32421745199283
5	7520881	44811295	0.498894599770354	360	0.0769761433195962	0.93472168184071	38154	0.563518162860267	1	1	0	-7.37000361378445
5	49695048	140076750	0.498924112812373	1081	0.0792832611290349	1.11294528070776	116087	0.727839544333954	2	1	1	-7.14447361914202
