chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	14522	17746	0.459282796309137	11	0.106983431172563	1.73788000857454	289	0.435346155171013	11	6	5	-6.74127914285584
1	138156	11134157	0.498940875133441	487	0.0864541546769267	0.940921216357261	81233	0.373356436139959	2	1	1	-6.76047984022399
1	11137222	11582883	0.498697657217407	34	0.184912835369782	0.971069182664528	3166	0.241757967386461	2	1	1	-6.73331274348511
1	11584164	11905974	0.499466427026304	86	0.0485562051807955	0.944812123051186	4670	0.207092402940322	2	1	1	-6.73489733780448
1	11982265	13183439	0.404460358059983	119	0.0929919424094561	0.938901646780333	8464	0.24570967515093	2	1	1	-7.3158512329713
1	13365726	13365976	0.123522512350831	11	0.0215001057079854	1.02517856396437	22	0.153422463742936	2	2	0	-6.73588608274538
1	13368032	16890672	0.470569440058435	177	0.0947574140324877	1.0130966323352	18758	0.236438796429972	2	1	1	-6.8827218839949
1	16890760	17304963	0.296408941698696	143	0.112307547064071	1.04663421212816	9070	0.309293293215526	3	2	1	-7.08207052657016
1	17396592	31886640	0.486174398325656	633	0.0901512699566319	1.00633709483889	80129	0.253418212058731	2	1	1	-6.98876197662826
1	31887303	32861157	0.457365334203009	15	0.184692331034229	1.01811763018469	12396	0.237401915686863	2	1	1	-6.79575458732438
1	33231380	49202240	0.49893736308056	472	0.0896958041033214	0.996475912200659	88328	0.254381169383591	2	1	1	-6.89268395921635
1	49242610	52825482	0.498143365569118	9	0.198021463483129	0.951762804750717	6311	0.273535513207513	2	1	1	-6.73767044723227
1	52866914	59096494	0.498893045479245	111	0.0915031101363181	0.915866310920697	18228	0.242129871364911	2	1	1	-6.89505933192429
1	59096581	59096853	0.210433646332097	11	0.0776801132851903	0.904097987576637	32	0.104926222160022	1	1	0	-6.74627690817271
1	59097168	65900690	0.498861284390386	127	0.0819524944622275	1.0147766019514	10728	0.328999110499125	2	1	1	-6.83141330030186
1	65901177	66831370	0.497900425738341	9	0.23649776837096	0.899177646620548	1080	0.268275654718231	2	1	1	-6.77027721674913
1	66837859	112046197	0.498922206774434	600	0.0991165110370407	0.977917202242074	69564	0.289420721651535	2	1	1	-6.80012697927954
1	112251756	114256168	0.129550680967304	20	0.19017456662097	0.98460843643195	5928	0.257495540038443	2	2	0	-6.74158093319927
1	114280717	120547909	0.49891078827614	169	0.078955457605629	0.955216164072419	17658	0.26859463532345	2	1	1	-6.73738138327103
