chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	14907	18703544	0.498852332976964	1100	0.144047372735015	0.825327121802361	74573	0.655032146598249	0	0	0	-6.82797172942661
1	18704862	121129557	0.498914979506739	2004	0.121396984389853	0.98288400145322	253227	0.735074776734798	2	1	1	-6.7502605311215
1	142689827	150528208	0.426462995898479	521	0.145547703250353	1.07356650144539	28567	1.5642224557613	4	3	1	-6.74856861117081
1	150531380	249141454	0.498902766229116	2543	0.118577327072382	1.15955514764345	300825	0.887911762758721	4	2	2	-6.73474684322899
2	224919	86275985	0.498910779480058	1271	0.117491277363379	0.969317236403194	145783	0.70003595287354	2	1	1	-6.73334768028309
2	86279837	92075726	0.402340733446055	147	0.133164969999346	0.879892062065811	9245	0.635175894145896	1	1	0	-6.79283838682909
2	95515018	243031377	0.498914447513493	2747	0.119891907981033	0.977030531523792	301843	0.740487527223995	2	1	1	-6.73955172221351
3	1262474	90283962	0.498910972254487	1201	0.117530464106381	0.924037037835752	175753	0.692714751907044	2	1	1	-6.99341893010011
3	93645925	125439614	0.498885080595883	542	0.0982993482676567	1.04352088893739	53746	0.785896767963163	3	2	1	-6.86917618099671
3	125466094	125635739	0.152309528150635	12	0.197368291334354	0.798575469176051	142	0.500819656452183	9	9	0	-7.04387176771586
3	125639648	195345829	0.49890052865775	1061	0.122172572774973	0.983656368383101	116034	0.70754255821283	2	1	1	-6.74736931729736
3	195346352	195395402	0.267641118391991	22	0.122247008833882	0.995755598705599	214	1.00834168126925	7	7	0	-6.73724780203609
3	195395533	197762623	0.498696269348126	176	0.133505565329787	1.05947068546351	13081	0.659612999584896	2	1	1	-6.7578864911177
4	331658	40810978	0.498879175974734	855	0.132529990414571	0.960709990958809	64379	0.733187915376348	2	1	1	-6.73805869000284
4	40832363	49562627	0.0145750709601072	52	0.166060406016773	1.0452243672694	10788	0.785016727804687	5	5	0	-8.47404833765943
4	52884239	190905825	0.498912697190853	1387	0.100486060305315	1.07099957506886	173100	0.793319095712854	3	2	1	-6.84884705328484
5	169301	1618339	0.462306036526505	202	0.160086109054475	0.648251902881952	7190	0.453002660317053	0	0	0	-6.90144280673771
5	1618383	44809162	0.498869918108703	541	0.105841778440247	1.0145315437176	47963	0.792366443689381	2	1	1	-6.81196196952673
5	49698180	180710261	0.498913735517034	1891	0.118010435709653	1.00816610200366	221533	0.774983813198154	2	1	1	-6.91361833731236
6	335251	29797696	0.49889162741399	744	0.115723359233246	1.01536790327993	54339	0.78614401954905	2	1	1	-6.79001121105449
6	29797782	29911893	0.495895818992811	116	0.137239963189487	0.535511633194352	441	0.36232644876285	0	0	0	-6.80481340033284
6	29912108	32441202	0.498880936925471	501	0.105473315447354	1.07912089642303	32855	0.680001331876987	4	2	2	-6.75229202497981
6	32441268	32634425	0.325188781856116	324	0.138239546817831	0.950952244514862	730	0.708649088881352	4	4	0	-6.74461058495726
6	32709204	58778809	0.498884562187739	673	0.122697835929727	0.992960493606425	81335	0.752994373326768	2	1	1	-6.74702362017682
6	62284141	170949288	0.498907006474073	1397	0.11209587168065	1.02769878488453	147968	0.771800914852269	3	2	1	-6.98288034264822
7	19913	7492995	0.498828549003108	368	0.152141312678431	0.935588615586462	25582	0.7389098289251	2	1	1	-6.74429076962545
7	7495735	57128463	0.49889234989946	965	0.113056376604079	0.985173127472439	73028	0.759522293109114	2	1	1	-6.74412410810285
7	61822070	63220773	0.498589510717665	58	0.146041835738407	0.972038600051223	2194	0.639840138441271	2	1	1	-6.73308870904679
7	63220909	63225725	0.0714636689153171	9	0.0737655821580167	0.62953485420208	46	0.373304421758366	20	20	0	-7.29223150758085
