chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	14522	12164675	0.467343882151297	543	0.13033553929326	0.976220622450756	43785	1.39203855159406	3	2	1	-6.76285770465074
1	12169977	17085267	0.498753279686108	381	0.148226284348412	0.876992906513392	17200	1.01870392934906	2	1	1	-6.75702529493919
1	17085412	120612234	0.498898411905622	2124	0.128263094977969	0.945689449496182	207892	0.819806471353403	2	1	1	-6.75836130988625
1	142810409	149700785	0.43114875656704	370	0.138010337867264	0.916973639316226	12516	1.80072588773559	1	1	0	-6.74287162384904
1	149701003	249110906	0.498901353517095	2397	0.126219264977402	0.97182816665354	225442	0.734502384548683	2	1	1	-6.74568029852424
2	672745	92102077	0.498883889928117	1539	0.132969612260686	0.951503691275132	124847	0.744402494182875	2	1	1	-6.74385615283886
2	95501927	243064414	0.498905870297842	2415	0.124704047981632	0.944184682453753	243942	0.735321746128995	2	1	1	-6.78664561311501
3	361508	90276661	0.498896037500151	1415	0.128521331401782	0.892413166280738	138800	0.74700505762677	1	1	0	-6.92918145473718
3	93603811	197884212	0.490046495816679	1785	0.133959499208228	0.968097148187189	146911	0.748907796890395	2	1	1	-6.74155867259396
4	60210	49553059	0.498877189831312	959	0.13762159548816	1.05573021983313	65251	0.811760965489601	3	2	1	-6.79480026703715
4	53463792	190905922	0.498887494708817	1553	0.12702831738486	0.972726130285261	134569	0.735089356226625	2	1	1	-6.75358517761743
5	354051	44809162	0.4988613060595	569	0.127045284741734	0.981635900726992	43299	0.776902344882566	2	1	1	-6.75200930496289
5	49695048	180710363	0.498896428793752	1790	0.125354874435417	0.999396108255725	180994	0.750532392140507	2	1	1	-6.93472922423554
6	312023	32548662	0.467227175570371	1324	0.119014168846326	1.00546332720786	66633	0.816630133858671	3	2	1	-6.81317988935496
6	32548722	32629680	0.217411280598301	148	0.150015506185106	0.654047345046798	317	0.376864975076968	8	8	0	-7.001526241951
6	32629716	58778649	0.485289178851106	846	0.126309197987162	0.930047563536186	64207	0.729981793254381	2	1	1	-6.77354158868005
6	62442604	170949288	0.485680872522484	1615	0.122760523150138	0.965861115316745	117818	0.717780054645419	2	1	1	-6.74377387554991
7	286534	57529392	0.49886338064929	1193	0.128560420892766	1.02440429123815	82865	0.757703499079278	3	2	1	-6.8638907769011
7	62578111	63225578	0.317782493352216	60	0.130773512539508	1.14032634854667	1652	0.792523676390628	4	4	0	-6.74158738824331
7	63225624	158902741	0.49666715729865	1708	0.13199357361464	1.03571923576238	173630	0.908203789274266	3	2	1	-6.82390695470974
8	195254	43828037	0.489614561152962	917	0.125677741215237	1.12504323722821	67761	1.01248322557568	4	2	2	-6.753342877908
8	48612879	144623304	0.498851074894572	1060	0.124244830143035	1.16064311207101	97430	0.901823040340665	4	2	2	-6.73556060629782
8	144623735	146171748	0.427774209310168	126	0.0736213672399916	1.4589222982514	19570	0.917175183477145	6	4	2	-6.74024500816338
9	16912	46913528	0.498857602264479	680	0.127032286966372	0.929250945426661	54983	0.726917701531846	2	1	1	-6.79440808315408
9	65507983	71478986	0.389530087346081	76	0.167235757005051	0.869567251716958	2847	0.841592463792506	2	2	0	-6.78603374432815
9	71479030	141107896	0.498896743811935	1869	0.128662737512805	0.941827087231183	152112	0.941803574271868	2	1	1	-6.75312696622186
10	93816	38939633	0.494269395938211	666	0.138290574672295	1.07443542967858	50885	0.890306124210807	3	2	1	-6.78941878711816
10	42737726	135212928	0.498893578986774	1888	0.134390076592656	0.936180588979508	158658	0.724513472380231	2	1	1	-6.80739293704808
11	193096	51527695	0.498894526806011	1466	0.121713356041877	0.952321332872836	102697	0.745838546159574	2	1	1	-6.73816460477001
11	55029787	69931624	0.498892516748328	770	0.127840219129222	0.942718930515817	76023	0.718072328870745	2	1	1	-6.73981174539258
11	69933717	70031947	0.498287209334443	17	0.177044880484815	0.683709766898671	494	0.483014883744164	0	0	0	-6.73659022921741
11	70049523	134244123	0.498882269437097	1113	0.130824755510513	0.906424841663955	107507	0.694313108409187	2	1	1	-6.99889797806302
12	73658	34319757	0.498849466075024	974	0.133966246589866	0.96386073586764	67839	0.72675232983937	2	1	1	-6.73330876696663
12	37969625	133796033	0.498895821645858	1914	0.126285919959685	0.944361431432923	200928	0.730796936934778	2	1	1	-6.76768312665349
13	19317591	115064542	0.498874959707855	1190	0.136618635336832	0.997738246147182	92048	0.812309265785271	2	1	1	-6.84995806158955
14	19110496	20389874	0.374041429981785	87	0.142299787834519	0.700761869846446	3062	0.631834259484919	2	2	0	-6.93941122148618
14	20404874	105413190	0.498892563278344	1634	0.121093868456335	0.988006150834002	151486	0.805964583383567	2	1	1	-6.79061190512772
14	106476516	107281194	0.498051609564096	21	0.179086185689354	0.37624555183456	221	0.251726907077107	0	0	0	-9.23022218357707
15	20279665	34060740	0.49871113846005	307	0.147706078865261	1.1401046283198	23495	1.07062495486866	4	2	2	-6.73410301896194
15	34094048	102516492	0.498889388660489	1887	0.135023707507379	0.951716982294573	155411	0.7763018441256	2	1	1	-6.74018049970418
16	66484	33784056	0.498887319834466	1465	0.131856869529188	0.976118698898912	119706	0.773223891661985	2	1	1	-6.74077177781402
16	46387389	46406859	0.168466564651583	17	0.150717353308222	2.85842580862362	305	1.83020823642436	16	16	0	-6.73327510304711
16	46655088	90234328	0.498874090096294	1266	0.145259972220716	0.925273660260299	99433	0.736972100983753	2	1	1	-6.80322998907324
17	169464	22253273	0.498882070995009	1139	0.136877879746409	0.887327614251951	91502	0.705701123435264	1	1	0	-6.84315839884765
17	25308788	81042978	0.498895523428381	2194	0.133887353985588	0.90061715616329	200118	0.687210819772446	1	1	0	-6.94160269922501
18	48228	14890131	0.468190642845685	339	0.124675729855426	1.0361129294016	24800	0.850644308738651	3	2	1	-6.74541033637183
18	18534637	77960496	0.498885169396976	694	0.12372480378931	1.02691868092508	58086	0.757036260228635	3	2	1	-6.86271140625961
19	288062	2344484	0.498893907077351	354	0.110773187028654	1.28736502763912	24722	1.02085680772154	6	3	3	-6.73544469920742
19	2352757	19616026	0.498909026397791	1527	0.134134594031003	0.993293579184678	127435	0.706347751671932	2	1	1	-6.75496636433027
19	19625547	24346024	0.422370561822819	145	0.0962340811336998	1.65409549739302	39270	0.732927495029201	9	6	3	-6.74105393766729
