chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	13116	16817677	0.498895406622022	1034	0.151126946587445	0.938979928803738	81023	3.87756835023349	2	1	1	-6.7333941102246
1	16840557	16918611	0.498419883306148	60	0.170465493467965	0.501517255133255	1018	0.410519103942108	2	1	1	-6.84805020410995
1	16918888	17216233	0.340928187503612	188	0.135647654013504	0.896615919526454	3411	1.53018904236383	3	2	1	-6.75119167448525
1	17231256	17231639	0.0163234919251894	25	0.0601807555065017	0.212747408404079	33	0.119473331308453	7	7	0	-6.86354081893311
1	17248500	32256086	0.498904376890239	802	0.147812449973975	0.902727751598412	67611	2.58237982008081	2	1	1	-6.73818788554634
1	32260034	33476143	0.497891360260297	12	0.20734093940058	0.883762501048254	7204	1.87635336385293	2	1	1	-6.7345146494469
1	33476239	121280118	0.498930145169544	1940	0.144125016220682	0.967770403044203	206183	3.77713208753481	2	1	1	-6.73329548766361
1	142620975	143401683	0.498003152347279	21	0.210174190794661	0.57694484318448	395	0.482418175229023	2	1	1	-7.2144220440246
1	143744160	144852321	0.266705964344008	57	0.146257217117301	0.688642129792226	1171	0.446590513726279	1	1	0	-7.25572358955057
1	144852390	145209819	0.456936746400672	178	0.125397090852263	0.951057200875909	3092	0.40300741466149	2	1	1	-6.80308718812085
1	145209869	146399941	0.495380964057572	100	0.170664476785193	0.779228344770479	5479	0.472904274143163	2	1	1	-6.86947537967126
1	146409969	147561430	0.498782852018246	101	0.14545503405071	0.810535013577494	3252	0.643984768825292	2	1	1	-6.78047894401828
1	147595076	148009055	0.154600305121431	16	0.0947329360184021	0.567319571108533	282	0.374975977810962	1	1	0	-6.73898508694845
1	148009510	149692980	0.498524943303789	121	0.166796315964363	0.663026347161403	3392	0.834250842767705	2	1	1	-6.92570333341228
1	149693074	168025538	0.498917531435506	975	0.133962353192488	0.868980649081834	102250	1.61308061407754	2	1	1	-6.77482630923835
1	168025664	168513438	0.497902825576499	10	0.189294010000904	1.03511229582747	1408	3.30218075452368	2	1	1	-6.73325517646019
1	168545864	238090514	0.498927631421135	1747	0.137228707869548	0.931373243512142	172950	2.25500024879047	2	1	1	-6.74063842168637
1	238654880	240307389	0.497860525626868	9	0.222808836848492	0.768896720938663	551	0.418385050892234	2	1	1	-7.00023687963111
1	240307892	246785113	0.000285863465060099	121	0.139705869696116	0.969377201982868	9500	0.963089381174783	2	2	0	-6.94629515326364
1	246795463	246972927	0.497983713241684	11	0.214159795904409	0.92903565100906	948	0.453379040322816	2	1	1	-6.73364386990377
1	246978504	247593037	0.145016933959486	32	0.151766679478731	0.953028641871505	3572	0.875158911329559	2	2	0	-6.82544961479936
1	247597161	247614617	0.497640719903526	9	0.150931919899153	0.75721107713396	164	0.343916954967055	2	1	1	-6.73816335049811
1	247614896	249149486	0.498809622700014	74	0.135626728206222	0.867741831706237	4692	11.8889710530815	2	1	1	-6.73314260654741
2	224919	89102315	0.498928735417681	1724	0.148433368580095	1.11950568387087	183872	1.65511542817166	2	1	1	-7.16032534548121
2	89104710	92081640	0.344128563553671	125	0.151340893989524	0.82033580879532	1950	0.655126716859272	2	1	1	-7.41152551526554
2	95513630	112622642	0.49450607379648	511	0.138681839915898	1.10982800757063	54570	2.78662696027983	2	1	1	-6.76160099293285
2	112637867	113819451	0.0769609935893802	23	0.196745084966558	1.15184057409015	5781	1.13409149577187	2	2	0	-6.75224631476775
2	113819536	132182592	0.49886414573101	285	0.146297151411078	1.06384525734327	30912	5.76318569944283	2	1	1	-6.7365550347662
2	132199903	132202050	0.498266248594561	21	0.179103973527483	0.392309784679339	104	0.187573855755426	0	0	0	-6.76111190196322
2	132202278	132269570	0.215279998964195	51	0.0967440569183431	0.838257912518628	1001	0.487581164408669	5	4	1	-6.88435667170407
2	132272149	132274113	0.49808547556822	11	0.171605838001985	0.728221245039343	72	0.434659098698483	2	1	1	-6.73358105231125
2	132274474	187698751	0.479526062863997	960	0.131822114408254	1.11261762888127	108534	2.65401251532897	2	1	1	-6.84834799294996
2	187712724	189917239	0.498345205335356	14	0.216797938536892	1.14783391598587	2325	1.03080156357642	2	1	1	-6.77250136568389
2	189918337	203990789	0.498870146645892	292	0.153756746455074	1.14866375420931	34784	1.9863342316169	2	1	1	-6.8010819643233
2	203995405	204193457	0.320224895299775	14	0.184360611750003	1.20068865692856	1393	0.602206825075423	3	2	1	-6.75734189149573
2	204305093	207101213	0.45906255748117	35	0.0609604224824902	1.07041377943915	3871	0.477930419000811	2	1	1	-7.07771596205336
2	207101446	207530888	0.498262910859985	11	0.223560648675843	1.01851550853497	1787	3.70498851918024	2	1	1	-6.73313138843581
2	207572133	214973011	0.485840599969806	91	0.0844648788012849	1.09834385282339	12549	0.570446177628012	2	1	1	-6.98707949169726
2	215145765	216285729	0.498680365500888	33	0.189250960727716	1.1127217453767	3764	0.508034720944871	2	1	1	-6.79017332232241
2	216287097	231438388	0.498902094587297	386	0.129909374549549	1.01102936210026	42380	2.94961763655792	2	1	1	-6.73586068351702
2	231438421	231738509	0.331395310268877	9	0.141112642161423	0.986596055602018	316	0.623307548397652	3	2	1	-6.79459049960018
2	231740276	242839615	0.49890914344882	360	0.138453720785838	1.04559105793865	44522	3.01899774085852	2	1	1	-6.73837636973564
3	384918	11880816	0.498874874742153	251	0.143902312593374	0.924101502476418	20362	3.78626437674803	2	1	1	-6.73376968698334
3	11912965	12617996	0.498260874661478	30	0.204215335977188	0.830972967814298	2082	1.19134939294931	2	1	1	-6.73928652169031
3	12618269	46016851	0.494558597212006	683	0.131930250532991	0.897843068611253	69084	1.3799391517304	2	1	1	-6.78100686532451
3	46016944	46399798	0.497770848225976	9	0.221316515425307	0.744422968255261	568	0.275235566889248	2	1	1	-6.9232564665748
3	46401032	47162661	0.476701443014068	73	0.109427592595784	0.832506469713504	5610	0.998632120488241	2	1	1	-6.76941189411891
3	47205582	47422152	0.462894903639934	10	0.202423538376566	0.854013475315762	821	1.13295639918091	2	1	1	-6.75451060997821
3	47451411	53779825	0.498913260842257	134	0.0951287077964404	0.859850550996394	55274	1.41654457411356	2	1	1	-6.75604088000816
3	53780081	90306640	0.498889442815117	295	0.135873882370848	0.980509957183252	35596	3.62355400483723	2	1	1	-6.73380695550917
3	93593119	131068509	0.498911595761466	888	0.147177560601773	0.930928529738399	78485	1.44771502218043	2	1	1	-6.74327131869763
3	131080961	131254432	0.497633751204416	9	0.153644882765421	0.931584298998109	511	0.432369480535873	2	1	1	-6.73367875608215
3	131271180	195102787	0.498920191736869	1145	0.14089301940447	0.96523801002538	105043	0.964761613772162	2	1	1	-6.73422859937824
3	195295661	195717422	0.498696541787746	139	0.174184285638405	0.840875761187042	5040	0.611011686270119	2	1	1	-6.7449600031619
3	195779155	197894720	0.498868893103676	106	0.144362275462876	0.971907167859517	8819	1.15823467006861	2	1	1	-6.73320747796827
4	420900	39921942	0.498911423391228	1022	0.148397542017436	0.959935852631225	70260	2.59538091319923	2	1	1	-6.73306213653984
4	39928382	40022837	0.49775217125733	9	0.143223601407031	0.676063077038788	136	0.486677025082261	2	1	1	-6.76247410156419
4	40023119	49039958	0.498869071083133	109	0.122166562713338	1.03515988636623	13931	1.08473773811494	2	1	1	-6.75900780189242
4	49063872	49562208	0.497625795727628	9	0.165413706942455	0.478784794618682	133	0.403850060239144	2	1	1	-7.51067857366993
4	52710114	170987636	0.498919791643558	1820	0.144044445535498	0.951562580481856	159532	1.33817637360588	2	1	1	-6.73623691454731
4	170994662	175604256	0.498420384969092	26	0.189034241912371	1.03334095112163	2098	0.702484895213192	2	1	1	-6.76319380551378
4	175649861	190904414	0.498894503132072	254	0.132151394203806	0.945235021200202	17582	1.78963403022175	2	1	1	-6.73376912066943
5	162674	7296210	0.498831428622918	242	0.145224634935304	0.963196204154811	14035	5.26716708453054	2	1	1	-6.73307015312863
