chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	14522	17215982	0.498871955604812	1045	0.116498960724219	0.898742295167735	107542	1.46455633360487	0	0	0	-6.85998196770422
1	17216135	17231316	0.153297663893349	11	0.0818002000442097	0.782478227451137	69	0.425581446699614	11	11	0	-6.79848983825952
1	17231362	55167773	0.498918702705992	1467	0.0987804627075817	1.02938656260729	221835	1.5735050684357	2	1	1	-6.7406407863643
1	55168084	55523483	0.498661185143976	17	0.184255636836115	1.109013569546	2747	1.19834050985181	2	1	1	-6.73337359140852
1	55523984	121129557	0.496788759331517	1066	0.0787443968654254	1.13835465724222	173286	1.21219919658269	2	1	1	-6.8696538584306
1	142620975	144520632	0.31851870997772	41	0.135164551926757	0.952444480589053	2099	1.13935498992114	3	3	0	-6.78234278915227
1	144593886	148023509	0.455999422931622	367	0.111826599223089	0.925206772953485	21114	0.955707448363728	1	1	0	-6.79992323153321
1	148023701	150232754	0.313076480404496	118	0.136774921350852	1.00423459826063	9783	1.53778374716712	3	3	0	-6.75226822280331
1	150280546	227681475	0.498936803006344	2196	0.0870972622809099	1.0792327960072	348057	1.39380787004983	2	1	1	-6.74140678218015
1	227681573	227695925	0.233257542027284	15	0.130534870364023	0.552692737212357	50	0.364556146679263	6	6	0	-6.80998399349778
1	227696002	228540542	0.498818105789887	79	0.130470520185425	1.06282952651942	8205	1.37369558231141	2	1	1	-6.73308191344625
1	228547901	247472605	0.487864979318985	522	0.0884013098385809	1.10904969102159	61726	1.46805072640016	2	1	1	-6.75538719570643
1	247473889	247607642	0.116726991846519	9	0.0763633492659346	0.687866319267796	664	0.857181110800823	15	15	0	-6.97205405631202
1	247614194	249110906	0.498935563553645	105	0.0863867782584549	0.726209900746248	6975	0.343820826055148	0	0	0	-6.7513275443704
2	224919	86756381	0.498931419070913	1414	0.0928833050560398	1.06784063334622	231236	1.29064383520785	2	1	1	-6.73511349345519
2	86772560	92080237	0.498733592012786	155	0.116245121163799	1.06193945558199	11083	2.67320448871897	2	1	1	-6.73310367276916
2	95453721	131703968	0.498899448893278	833	0.100439835530231	1.01809930163309	117876	1.88453135711492	2	1	1	-6.74272924441193
2	131935084	132273578	0.498075906581586	9	0.156957088969494	0.683976271224805	3247	0.889511867215649	0	0	0	-6.73616498054844
2	132349509	203962146	0.477559055373338	1022	0.0754227172934516	1.15629191983619	200767	1.62425050471718	2	1	1	-6.9081297629218
2	203990423	204110748	0.498477660250724	10	0.134934593208875	1.24710581902993	1599	1.08856210740274	4	2	2	-6.73353240594193
2	204116660	241073450	0.498923029090699	906	0.081783457279574	1.04748836165226	126844	1.2846364039496	2	1	1	-6.73482560115229
2	241075809	242758475	0.498856668206349	232	0.116801144959288	0.699386972311382	13835	1.63157532773815	0	0	0	-6.73593440189361
3	361508	88999038	0.49893207155936	1550	0.0893188442156912	0.979213568979844	259277	1.39796367286717	2	1	1	-6.89678982516341
3	94225786	122632436	0.490389411813612	551	0.0705583013925137	1.14031726349033	69159	1.31797664561933	2	1	1	-6.79695206662944
3	122641411	130120457	0.498875239539209	331	0.110271895455737	0.937873977976953	34063	1.36928982909248	2	1	1	-6.76836524171783
3	130279271	195300676	0.498928588011085	1107	0.0810980005933399	1.13509441836378	157736	2.55929330729986	2	1	1	-6.76143836012267
3	195341647	195507086	0.460081135944798	94	0.107989666248545	0.964452336053229	3251	0.889091351262092	5	3	2	-6.76225551044743
3	195507442	195510773	0.144470454250524	18	0.139361252949051	0.852959305805168	685	0.479591024061851	12	12	0	-6.74432043301127
3	195510900	197884212	0.473271586359131	139	0.0858526572759327	1.03589470968219	16412	1.00315406005875	2	1	1	-6.79133556016656
4	156114	3942203	0.498872192651923	333	0.118741752947519	1.03077326254888	32657	1.61766390134794	2	1	1	-6.73373117282521
4	3942432	3942653	0.166207457860734	9	0.129739589605914	0.725088828686664	24	0.135421717854511	10	10	0	-6.74271913254287
4	3942734	10099674	0.483272089633294	320	0.107686646308182	0.82317144889325	22436	9.72829323360295	0	0	0	-6.74770018587386
4	10117728	49562225	0.498895968679678	430	0.0804619841197777	1.1712502483188	62766	1.85050018249084	2	1	1	-6.80208602591717
4	52884239	120255290	0.498925279707532	1017	0.0811310061173231	1.17036494127354	154832	1.30299649438969	2	1	1	-6.96091539832544
4	120255513	120330272	0.329496601253808	37	0.119559922528726	0.680087206933831	483	0.224742444007201	2	2	0	-6.94135320104345
4	120330379	190947451	0.498920610862665	839	0.0797949991852309	1.1849603834491	116501	2.0466111457832	2	1	1	-6.85761777311075
5	140532	476848	0.498742746020672	100	0.124294209459051	0.563385269223784	3006	0.354108031060554	0	0	0	-6.87722526612851
5	476969	483267	0.334870478425584	9	0.165297039027053	0.340349360035664	106	0.187093265824298	2	2	0	-6.88290043796213
5	488242	1574179	0.461640018927718	131	0.133473558578824	0.593000654732491	6805	1.1444242781668	0	0	0	-6.81352957749454
5	1615199	43648175	0.479187498945201	526	0.0897981221679219	1.1342600590866	73068	1.34201164507841	2	1	1	-6.82982791076454
5	49695048	52084011	0.384139891234629	10	0.17135671046744	1.21212646743229	1681	0.834708658913824	4	3	1	-6.75963152163475
5	52084365	180710431	0.498939884810373	2421	0.0888782778574641	1.08214358222297	338328	1.57197761484978	2	1	1	-6.74728530333329
6	292658	349317	0.305581523716126	10	0.0977684907205679	0.526908257533956	292	0.245111859387677	3	3	0	-7.10552460043811
6	349343	32441422	0.498922746129144	1261	0.0865417591596461	1.04760795239526	127755	1.23201394962569	2	1	1	-6.73468770552827
6	32487165	32629257	0.385154584131882	275	0.110242492202089	1.04617485302903	870	0.795365801514366	4	3	1	-6.74355703649008
6	32629297	32634405	0.456853665909782	58	0.102496578964054	0.5729765640638	187	0.268891240618279	5	3	2	-6.77441952898175
6	32709204	58445463	0.488153319997685	906	0.0844748523703068	1.05503517935804	122599	1.25729207087369	2	1	1	-6.7449665215808
6	58445594	58779140	0.330741947717315	9	0.157652659701989	4.43743714356414	677	3.38878919535667	18	13	5	-6.73448913442136
6	62284141	170949288	0.486206842484879	1745	0.084854796336554	1.1161752427766	233367	1.44749323032349	2	1	1	-6.83274061672577
7	31273	4839164	0.498851007067088	225	0.117913801917077	0.884846444941162	17655	1.64157879060171	0	0	0	-6.75661518137944
7	4874250	56879194	0.490251005638685	1108	0.0832633127994925	1.14268986438348	131050	1.52539377410909	2	1	1	-6.81725547061012
7	56879403	57928983	0.498508689673253	67	0.13941431084305	1.34789605989638	3925	1.3396624435506	4	2	2	-6.73311073018146
7	61822070	63303788	0.49856574502683	51	0.157124913464964	1.08519148014354	3213	1.05302314134701	2	1	1	-6.73354683554672
7	63353689	76062644	0.498871611068997	301	0.11562253599781	1.28534503084894	51599	1.36997294875181	4	2	2	-6.74467217570268
7	76069453	76796958	0.498579323849663	83	0.139085218170752	0.866506040352142	3812	1.37768927871901	0	0	0	-6.73683441601337
7	76871086	100639177	0.494533549920656	570	0.0857312820984493	1.13979519662867	92492	1.26278716644454	2	1	1	-6.78304789959175
7	100639320	100647611	0.295062283982658	13	0.16710556313531	0.515252613133291	2020	0.483748997198512	4	4	0	-6.75696202629188
7	100647638	101969920	0.498831017103546	90	0.100986092539478	0.883222863133703	13110	1.63869720432716	0	0	0	-6.73946237541791
7	102108400	102323783	0.498228775614203	17	0.191859630060779	0.618739135205579	1615	1.22440409828918	0	0	0	-6.73685052745169
7	102395923	151932774	0.492497026029217	1183	0.0892339725542878	1.06523628497403	152656	1.34047349390145	2	1	1	-6.73778334090006
7	151932824	152520233	0.498200057402686	16	0.182776263502677	1.15707636734829	1743	1.74236005190285	2	1	1	-6.73399251833199
7	152520731	158937585	0.498830006540071	197	0.108535725828908	1.00757270187839	12562	1.99289331957339	2	1	1	-6.735529132536
8	193585	11996150	0.431627165364676	329	0.0964819967019615	1.05642140751218	25848	1.06661103192797	3	2	1	-6.84550979093913
8	12032586	12546177	0.34140060587069	62	0.13449375967233	0.665946138607522	2501	0.410954783303312	1	1	0	-7.09850162301797
8	12580949	43828171	0.498876826455252	529	0.0832332408140558	1.23493769001584	101199	1.69931910536105	4	2	2	-6.78931728991181
8	46844359	133913525	0.438156695972023	914	0.077169065561568	1.34418514978003	166603	1.58878068543921	4	3	1	-6.9540006403437
8	133918769	146115843	0.430842102065197	567	0.10455440397876	0.944950765548675	51356	1.07389307339139	1	1	0	-6.74971845561297
9	14685	150524	0.498378011120254	25	0.15220273760131	0.790794743277941	706	1.21879536486979	0	0	0	-6.73316964043375
9	154795	40610136	0.498923366916216	725	0.075227914270835	1.00850960662717	97425	1.33999834322835	2	1	1	-6.76562494104311
9	40633523	46918135	0.498708810198878	57	0.122702678733681	0.824436178750773	4235	0.853240937647833	0	0	0	-6.76430843935974
9	65505560	70210639	0.352247396251133	72	0.123379961208683	1.29741233522825	4701	2.56911104271766	5	4	1	-6.74237223578834
9	70709770	130216951	0.498919618865456	1172	0.0932970205604743	1.04124686586037	179715	1.71105168552466	2	1	1	-6.73671549183556
9	130217050	141107896	0.49889959510241	1021	0.111475560710276	0.879539278796831	98734	1.48881340572729	0	0	0	-6.79238616770583
10	93603	5958575	0.498829523252438	100	0.122109777981896	0.88440424131868	12923	0.732384835945994	0	0	0	-6.8735344999089
10	5958616	39023739	0.498913812692622	713	0.0805991673828803	1.24769116279923	86475	1.83240470679138	4	2	2	-6.77374634886152
10	42645439	42767502	0.360344374341317	11	0.181168881534229	1.65259461173873	136	1.52819984105283	5	4	1	-6.73454566529133
10	42772365	98791581	0.492402665784437	1270	0.103029426504935	1.0092708961995	166017	1.50969114496143	2	1	1	-6.770625035277
10	98815857	99117120	0.498347909802147	11	0.198855360866773	1.38882265456736	1173	1.15815490128399	4	2	2	-6.73314861830996
10	99118382	132079371	0.498922451626679	795	0.0725687554454909	1.00763032586473	116226	1.08182724590419	2	1	1	-6.77514003456744
10	132891202	135439925	0.498815285431331	161	0.119964264865503	0.714498113339265	12190	0.859692740621698	0	0	0	-6.74189522631105
11	179321	1092715	0.498865855635093	301	0.099862456904501	0.818733978445693	17711	0.790346980906338	0	0	0	-6.73751291821335
11	1092726	1093088	0.4979482667617	9	0.128140331061085	3.42763318658566	94	4.82036446599134	18	9	9	-6.73318354280673
11	1093512	3712484	0.412438242158621	411	0.122772057255901	0.874223298474896	19372	0.954991900605714	1	1	0	-6.73746826892233
11	3716875	51527482	0.498928841213574	1228	0.0899010616393691	0.995742483269762	148906	1.25444622709043	2	1	1	-6.8021279544919
11	55029787	56786219	0.499341723667797	86	0.0560682759962121	0.889416978808073	8687	0.352494980577054	0	0	0	-6.92706393007237
11	56950319	92623493	0.498917102047174	1219	0.101390515330336	0.990786556415945	191577	1.5277142007014	2	1	1	-6.7738336591065
11	92623877	134251777	0.498927550320563	1012	0.0855385188016819	0.995150429413663	138015	1.22719894659168	2	1	1	-6.79717623709197
12	73607	92703	0.294662856263295	13	0.0894099604386504	0.965059740907	266	0.565049469823654	7	6	1	-6.74698419907324
12	176139	9451473	0.483569751058452	561	0.0911820924033034	1.01016478615933	61834	1.0907497573023	2	1	1	-6.76298563840301
12	9451541	9747676	0.429498187269579	69	0.102372803826709	0.534396768762062	1002	0.48447454670973	1	1	0	-6.94782446613806
12	9750965	34403122	0.483673354803429	546	0.0888058649415431	1.16529599817187	68943	1.20114611665786	2	1	1	-6.8450447085006
12	37969194	52600033	0.498921559948944	508	0.0819433909907258	0.981631406635592	74648	1.78943340290453	2	1	1	-6.74899224076374
12	52600571	52865652	0.496323703415749	71	0.0954517228148868	0.689196537126444	3792	0.46810888643319	0	0	0	-6.74136491784972
12	52866748	52867375	0.209429960020901	9	0.107740428809245	0.224557427757343	28	0.093229725656744	7	7	0	-6.91527309199819
12	52867625	102471023	0.498919581710897	949	0.0878402492309886	1.09294369301018	165869	1.17200935057627	2	1	1	-6.75421453683956
12	102483240	103310979	0.498330278898582	9	0.201916924611199	1.26658639259871	1207	1.05199955428762	4	2	2	-6.73515441860303
12	103696182	133810703	0.498916182223239	1077	0.11329434304354	1.0324938901109	144029	1.75907576756113	2	1	1	-6.73692121675078
13	19239331	110807776	0.498925787415936	1258	0.0860710042311741	1.14432330217602	159407	1.39593512394332	2	1	1	-6.89660285408969
13	110813523	114550829	0.494203897903945	157	0.122903926474722	0.859326810273687	17512	1.6448490465679	0	0	0	-6.74613290693008
14	19110112	20137928	0.329405333787733	85	0.124010097176321	0.716957413815556	3027	0.657682176951861	2	2	0	-6.97907220688954
14	20137943	104644099	0.490382012858865	1827	0.0818901859985144	1.11172630494159	285750	1.71688155096635	2	1	1	-6.78115107569963
14	104644421	106478716	0.498830888870956	182	0.127735958197745	0.542530907386852	11936	0.78701721105606	0	0	0	-6.93246426903169
15	20433755	32917091	0.49878124913281	347	0.127542735541787	1.28201711822162	41061	1.88563983321123	4	2	2	-6.73969347995001
15	32926076	69561518	0.498924504205756	977	0.0807983233613562	1.10729220913243	176652	1.36521031605856	2	1	1	-6.75619201305529
15	70095755	82626757	0.4988776482522	427	0.106892492373081	1.00242761692932	61787	2.59270491260134	2	1	1	-6.73650118261492
15	82637294	83193053	0.387467582986634	17	0.135317437248602	1.09649064466499	536	1.61134474394205	4	3	1	-6.73914267266729
15	83215134	102506120	0.498904662042437	641	0.0998087555052512	0.994717776668599	60976	1.73267981304485	2	1	1	-6.74832371336489
15	102506630	102516734	0.497928234037643	9	0.152289289767133	1.31305632645716	56	0.571129398306889	4	2	2	-6.73315994055564
