chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	14522	17195535	0.279247824016516	948	0.100924760239292	0.891829450963489	87798	0.599180341743002	2	2	0	-7.2265723901008
1	17195580	17275072	0.498074381103984	52	0.0666759882246339	1.05570789316818	1177	0.631892198299399	2	1	1	-6.73365251522295
1	17298729	65620243	0.274963334268541	1507	0.0827325981721734	0.979009230711675	176133	0.674931026123925	2	2	0	-6.85288409228179
1	65684425	120404614	0.498928166213134	779	0.0795641326934581	1.08746783007303	95775	0.623019138729565	2	1	1	-7.03854294601231
1	120594223	121483820	0.0316852218933028	9	0.192999856073637	1.04737702159553	1158	1.07483983303495	6	6	0	-7.11235762034741
1	142620997	144854594	0.333252815178851	92	0.111735287561196	1.10408271252125	2950	1.06591676101252	4	3	1	-6.83855504659065
1	144854597	144951880	0.499337510945423	109	0.0561955698068729	1.0038799869142	1728	0.476437573214255	2	1	1	-6.733199497254
1	144951973	145382511	0.265653468909908	68	0.116488145010585	1.27658021219532	3078	0.780632502567546	2	2	0	-6.76293304787186
1	145382671	147532853	0.472080281135041	67	0.0613008795127495	1.0289895000568	7736	0.588496789975788	2	1	1	-6.85513147327496
1	148000579	149698733	0.383517496617527	132	0.115358286626123	1.0444366037487	3954	1.27796142396223	3	2	1	-6.78370680864009
1	149699848	249110906	0.494771281122236	2821	0.0735850700996912	1.01446295173324	294977	0.608346332204526	2	1	1	-6.74595298242216
2	41647	91801272	0.496819930825485	1459	0.0743859350714933	1.04420897923915	165038	0.629578260810955	2	1	1	-6.79509733562838
2	91801532	92080237	0.335437939926321	56	0.119883103236271	0.915410130274232	1300	0.4728127795945	1	1	0	-6.7702542886964
2	95951513	243037218	0.498948092612864	2683	0.0728603908128493	1.03781879742557	316269	0.646944722800389	2	1	1	-6.77972788640183
3	361508	89528477	0.488377261806444	1387	0.0714139142600523	0.955972200388096	185029	0.61798622645102	2	1	1	-7.32333193514366
