chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	14574	12779618	0.49889775503231	627	0.107142317343459	1.07445587626225	47408	0.691951855366099	4	2	2	-6.78611632251393
1	12785093	13448116	0.498519554610593	86	0.159522642900032	0.499649620587182	2221	0.262503182230176	0	0	0	-7.38487480740627
1	13634687	121129557	0.498905800335186	2562	0.124304864133879	0.925408638722485	209633	0.610498938936392	2	1	1	-6.7330800443387
1	142620975	248814052	0.38358773671868	3343	0.114469003548882	1.2104223546888	257715	12.0439845668363	5	4	1	-6.73978827053271
2	233331	91845721	0.498904728243105	1557	0.130497806922248	0.900710407932005	116880	0.5618168367081	2	1	1	-6.85922650930437
2	91845772	92080686	0.315744958710628	48	0.138419491668474	0.794632137025586	741	0.538590499493226	3	3	0	-6.79325269550477
2	95454265	243064414	0.498916946381362	2798	0.119103957307761	0.93078268968798	232318	0.639317637028344	2	1	1	-6.73996820427818
3	361508	42242687	0.498859086687133	813	0.13188514955309	0.864414595949799	52384	0.587436359543328	2	1	1	-7.05515980566567
3	42243868	89445155	0.498901394919339	823	0.107244377527451	0.861239273542418	77104	0.563758669456033	1	1	0	-7.15483409451028
3	93593119	195347206	0.498899232316038	1662	0.120829530408482	0.915762796175133	128453	0.571274511453292	2	1	1	-6.75413156881515
3	195363166	195452668	0.498199143041462	35	0.163335130042139	0.495241899200701	196	0.498739654097542	0	0	0	-6.76156776202977
3	195452689	197884212	0.498814219451035	182	0.122008070176814	0.861050093432704	9459	0.510871912545594	2	1	1	-6.76211033422447
4	155411	3516448	0.487930756622545	202	0.099629260176299	1.23942566483002	20561	0.664069489624839	4	2	2	-6.77468488835241
4	3517732	48994138	0.498866364599868	668	0.126889303196489	0.951953684416949	42277	0.615173024379877	2	1	1	-6.78960413521694
4	49018914	49562225	0.241560747953942	11	0.146889135683406	0.852113222113497	247	0.501230306792187	5	5	0	-6.96892274517311
4	52710913	190906025	0.498894197437639	1795	0.119844505339915	0.948627967944067	129270	0.56559376210803	2	1	1	-6.88636929322758
5	140781	43609343	0.498874745015042	636	0.125380280488218	0.932654677032773	41707	0.572048270894864	2	1	1	-6.73773971127725
5	49929456	180710261	0.498914768672587	2222	0.122149175631998	0.979789199224294	171587	0.601072429169139	2	1	1	-7.36588230309739
6	334923	29896128	0.49888887696978	670	0.115445078438577	0.958203028622154	39356	0.675779048936434	2	1	1	-6.77942476537964
6	29896257	29902197	0.267701009037194	10	0.142369628471494	0.41170203809046	41	0.26002043071698	5	5	0	-6.80704489366412
6	29910265	31239116	0.461445237620723	103	0.0871570262810417	0.925941054671883	9183	0.532464516530345	3	2	1	-6.77925994638723
6	31239135	31461956	0.203919185781359	37	0.0933538507049465	0.750350601269599	697	0.4937368605569	8	8	0	-7.05429862020077
6	31462031	32191822	0.496417753768272	93	0.107118010231436	0.79809185675589	11541	0.53632365223602	0	0	0	-6.75314591091082
6	32489525	32551939	0.469401928891382	99	0.139776889540874	0.687606067566461	205	0.493924813776627	0	0	0	-6.76184161720409
6	32551970	58778584	0.498882262380073	861	0.122684708328594	0.859662820375632	58604	0.569224646492175	2	1	1	-6.98685936553881
6	63921360	170949110	0.498898027989593	1437	0.118964261900243	0.935577655445545	111199	0.576884680167644	2	1	1	-6.75542138338545
7	31439	6465598	0.498884951097919	376	0.102476390465496	1.14175463479857	19473	0.6954258090849	4	2	2	-6.73316896994553
7	6465909	7120358	0.468207161845663	45	0.153224180516489	0.885696828337364	3796	0.555838831270538	2	1	1	-6.76121159155465
7	7400286	57928920	0.498879709484613	956	0.120226245533195	0.957089308839774	57409	0.610780228893913	2	1	1	-6.82299203270119
7	61822070	151927127	0.498901585152237	1817	0.118832755357584	0.973426611775959	159437	0.670394135683503	2	1	1	-7.02448583346612
7	151932747	152520731	0.243911320981047	18	0.130070518832213	0.913853017818348	808	0.652537674911489	6	6	0	-6.87104181670624
7	152521953	158937585	0.498796212074061	93	0.146641559859659	0.987869686332076	6582	0.646744518821073	2	1	1	-6.77189965971184
8	357362	43014233	0.498878292135944	1004	0.118336680146457	0.885706487327485	58444	0.604639899882631	2	1	1	-6.86563791161761
8	47491073	144334959	0.498891373160503	1198	0.118453854867575	0.955126479271482	84893	0.574964441606694	2	1	1	-6.90218477031251
8	144349680	146277784	0.499131851752863	188	0.0638334781805388	1.15742806792209	21385	0.574106458457233	4	2	2	-6.73410276854985
9	14816	46383217	0.498862961972902	613	0.127359000382	0.913552006382143	50485	0.616430447525003	2	1	1	-6.7455089033342
9	65602551	70937520	0.498532564362195	92	0.155487793392061	0.873033545162461	2580	0.635874415791209	2	1	1	-6.75997188564557
9	70972012	140638534	0.498912799590098	1811	0.123091972906824	0.961577516566111	146128	0.627039075988878	2	1	1	-6.88426506800693
9	140638607	141111600	0.498649604579157	48	0.134086426492407	0.908544624201235	1695	0.722239023878658	2	1	1	-6.73327758629791
10	93528	39023734	0.498877793294291	765	0.118536007901464	0.942154719205294	47129	0.619145101925702	2	1	1	-6.75229605970653
10	42644803	129705394	0.498889093407133	1787	0.130483098347926	0.881117273038164	138728	0.574905996512534	2	1	1	-7.09305217888702
10	129705581	135106479	0.499163508071913	163	0.0748784098587205	1.06401891052217	8927	0.598253310690522	4	2	2	-6.77418492475665
11	179650	373652	0.0892658054112505	29	0.132324565521275	0.807353574012226	1682	0.558339096321614	15	15	0	-7.2609926118141
11	377519	1212877	0.498921393308941	207	0.0850902146944237	1.14757419993039	12065	0.600234908486169	4	2	2	-6.73321532654648
11	1213125	49455165	0.494473389015869	1257	0.112045347609809	0.894714504346935	83833	0.590548039504784	2	1	1	-6.82827436448006
11	55540964	134244631	0.49890216640253	1704	0.120276700568908	0.908175982610605	171385	0.585821513919983	2	1	1	-6.78206890598218
12	73805	9441058	0.49885451512218	452	0.121133179575386	0.840958486563076	29367	0.568025426457145	2	1	1	-6.88896912363255
12	9446913	9723557	0.498512013219585	47	0.14536530588628	0.528458805104356	1045	0.372018555254724	0	0	0	-6.83848117208037
12	9750669	33139017	0.498861249683568	568	0.123850951542381	0.917381986840052	32731	0.672859877371064	2	1	1	-6.73551274059694
12	37969194	133797649	0.498909011508474	2308	0.12286505428045	0.886444365643864	188868	0.562173229091598	2	1	1	-7.05424417652617
13	19043306	115091822	0.498887775938241	1321	0.115883864564033	0.967046174843835	88544	0.596850428621854	2	1	1	-7.02921217999966
14	19110496	100594698	0.498899101438482	1693	0.122183649253007	0.900553074842837	124089	0.591103571821691	2	1	1	-6.83614708550542
14	100599164	106805238	0.498898497605081	298	0.105932257969052	0.95407758083512	23052	0.639525870904716	2	1	1	-6.74147513313906
15	20104688	31093281	0.475588684737662	424	0.142071194620728	0.882295085808588	17918	1.10883961256279	2	1	1	-6.7629484456709
15	31093425	100252892	0.498893387741058	1739	0.126539509363705	0.87461606967231	146332	0.566183598560506	2	1	1	-7.12148620341874
15	100332648	100794172	0.394930959519224	13	0.158233801374535	0.702744809258962	396	0.647299574349327	2	2	0	-6.7851005361343
15	100794363	102516492	0.469651104781947	102	0.150883821166511	0.804863627469645	3970	0.541978240220603	1	1	0	-6.7655400609984
16	66484	4748825	0.498914989580312	612	0.0992833884490925	1.1439615951342	45431	0.627719161137313	4	2	2	-6.73326938340472
16	4751045	34331072	0.498872216804685	892	0.12908597390065	0.878514455260764	71784	0.732625778981971	2	1	1	-6.8216879431578
16	46389681	46407013	0.101533445216957	21	0.128566954948626	6.62360160653211	429	5.17092350212451	20	20	0	-6.75392595657613
16	46697098	69963355	0.498886984171362	546	0.110520379795931	0.864659166740029	46147	0.585006353886542	2	1	1	-6.91626761509965
16	69964374	70266496	0.498505008352683	66	0.138410978854999	0.709275540830857	1703	0.403011394045522	0	0	0	-6.73312517221565
16	70285901	87677693	0.498881005147242	587	0.12970597919663	0.908180873696	31141	0.612328720298678	2	1	1	-6.74304203984547
16	87677791	89790167	0.499028534383482	190	0.0715252892397886	1.12487233631144	12535	0.647885613627206	4	2	2	-6.73357325711811
16	89800135	90234090	0.441317993579716	67	0.14517347504339	0.956147179772331	3481	0.600807961034959	3	2	1	-6.7386688442968
