chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
1	14542	12853140	0.498901504330342	561	0.0989079366250531	0.901581885577832	65258	0.637646386096013	2	1	1	-6.92982346599506
1	12853217	13414185	0.498658416556764	73	0.130775962467147	0.592185878179417	2670	0.264749956414359	0	0	0	-6.90063297564779
1	13634982	13716842	0.307341459070226	9	0.110681976852602	0.549991721769797	110	0.334848131460546	1	1	0	-6.7956944375341
1	13716855	16865423	0.498905853487799	251	0.0970463678554959	0.850543988538206	13415	0.523821275146174	2	1	1	-6.90828177491333
1	16865452	17275072	0.496074770118765	268	0.127203597648124	1.06640518706424	7550	0.967664130591161	2	1	1	-6.73468616666726
1	17287414	50792731	0.49893501117808	1255	0.0952746928023568	0.921639916010249	141318	0.575763882140169	2	1	1	-7.11183824346474
1	51121198	52082713	0.497962220818542	9	0.21187188214684	1.06402400221004	1832	0.624419721312207	2	1	1	-6.73878037134638
1	52301757	59042997	0.498898176432116	169	0.0950225537137669	0.990162833416179	17974	0.651912562754451	2	1	1	-6.7340381186131
1	59096222	59096669	0.219554974812867	9	0.0224245649034961	0.913894019686372	47	0.226894279072965	7	6	1	-6.73742034173618
1	59096689	120935661	0.49893570966641	1024	0.0859661610208616	1.03863271702165	105483	0.657276204656077	2	1	1	-6.85412615818514
1	121115761	121483810	0.498169257200371	10	0.163486356889157	1.03620921256906	355	1.88149659920524	2	1	1	-6.73318393545365
1	142620975	248814126	0.332616826346739	3593	0.0899983352966813	1.46358772673017	396595	1.13342183534211	4	3	1	-6.78111166027862
2	41404	87070587	0.498932618645996	1512	0.0797495196059226	1.01308067493549	156924	0.635514445444744	2	1	1	-6.754934336807
2	87073743	92150470	0.498692830657528	142	0.12993896683208	1.09834284366889	6650	1.12660073705684	2	1	1	-6.75413845274593
2	95456661	107032417	0.49891029165359	309	0.0966799279523801	0.979104960895439	40217	0.564489906357495	2	1	1	-6.74279838913202
2	107037587	108455603	0.49843569418131	35	0.166566044135122	1.16645972230096	2174	0.951068177758943	2	1	1	-6.75530336768062
2	108479165	132241452	0.498892071311721	577	0.100513436572144	0.921859068889856	42393	0.555667953022454	2	1	1	-7.02410713280269
2	132241520	242839614	0.498943512706277	2105	0.0839340748197839	1.01666212623128	226783	0.696520606578379	2	1	1	-6.77029909912764
3	1369404	90306640	0.498944384257277	1577	0.0872114502924607	0.928073829036593	180952	0.647385109949566	2	1	1	-7.36971706588466
3	93593119	96533361	0.025330236583577	13	0.196237330147935	1.39170256169094	1533	1.43216340842961	5	5	0	-6.97542055270947
3	97364939	125466636	0.499142641544521	539	0.063388496232148	1.02280199665431	50381	0.764445359303848	2	1	1	-6.74778581556406
3	125475201	125643202	0.498502204620179	25	0.137071003498187	0.704730108605945	307	0.936548226801228	2	1	1	-6.7471406340672
3	125643719	129830425	0.498899702519894	255	0.0945635807506502	0.874961429911377	16298	0.536781383334587	2	1	1	-6.88474008152802
3	129863134	195390454	0.498931346651452	984	0.085671747846959	1.0249853183534	102959	0.828054589691632	2	1	1	-6.76787594649523
3	195391050	195515340	0.498597080060482	108	0.140202919684746	0.956688077994789	2823	0.540217738741598	2	1	1	-6.73359046917885
3	195515387	197942127	0.498860121404901	125	0.107705797010548	0.956204477129654	10399	0.513317615288559	2	1	1	-6.74415309533214
4	60210	49562143	0.498929315992994	1100	0.0876445844007888	1.04599106642097	86644	0.68888651459911	2	1	1	-6.85712706241646
4	52943340	190906025	0.496802315568714	1645	0.0821526100465467	1.05567761453193	169660	0.714392314937822	2	1	1	-7.17607828331836
5	162674	31840805	0.498901245770267	476	0.0925141502020966	1.02030845897585	31829	0.725432575048932	2	1	1	-6.74769536341276
5	32040415	33209282	0.49934322997755	9	0.15301098362899	1.02999762551207	2760	0.767512778314783	2	1	1	-6.73408148555238
5	33441403	45645838	0.498897132179802	282	0.0884056570325166	1.03449985680696	23553	0.637283386819067	2	1	1	-6.75380905962637
5	49694961	174953746	0.498945354171788	2052	0.077645146782347	1.0328618032572	203576	0.700390824260886	2	1	1	-6.88929407418501
5	175394181	175641680	0.498173255181477	12	0.156609217384217	0.789427591685233	358	0.568383307479555	2	1	1	-6.75869797066887
5	175717216	180582980	0.498913758664958	332	0.109615379702206	0.92622881254781	27037	0.614809262674611	2	1	1	-6.77809422161388
6	312023	29795751	0.498921055511881	623	0.088092508710969	1.00664202948331	53238	0.684519161229422	2	1	1	-6.73477985834693
6	29796768	29858213	0.387264762233435	41	0.0727918180875283	0.543018207182633	283	0.266669369519921	3	2	1	-7.09046281324434
6	29858218	29894874	0.283079255669234	15	0.117774522267076	0.714077584622416	61	0.316988021011017	2	2	0	-6.8198253269643
6	29894938	29912669	0.405910937137263	100	0.113699417213755	0.58453168755153	326	0.281221172281711	3	2	1	-6.81316517287824
6	29912754	32441276	0.498915221671589	481	0.0795982380741214	0.834557452865852	31876	0.425448329648885	2	1	1	-6.99544050490701
6	32441396	32552177	0.360676194743517	176	0.141299690604527	0.897418838384231	461	0.476678252541784	1	1	0	-6.77341828706866
6	32552212	32557291	0.498710685073844	13	0.222239879640365	0.0962373076982395	16	0.0499833305546292	0	0	0	-8.92591248157412
6	32557310	32727059	0.353541160345429	113	0.0966140859583248	0.973724767456606	640	0.477484992584671	1	1	0	-6.80379307176361
6	32727082	58447068	0.498928246285534	841	0.086552501877324	0.945503376174435	82127	0.583622976286421	2	1	1	-6.87206501081378
6	58776802	58779097	0.493267269325697	14	0.136270759079928	3.84618876886071	246	2.69497652871847	14	7	7	-6.73449455250812
6	62284045	170949288	0.498939749896817	1744	0.0842554904747671	1.04244005520239	151304	0.706950599461932	2	1	1	-6.95055494695908
7	20860	16640201	0.498897073663899	497	0.109142626091766	1.07055816839261	40388	0.713841437567812	2	1	1	-6.82273593892862
7	16640300	56880276	0.49892912389877	903	0.0812142643476457	1.02153544873465	69424	0.642208663079153	2	1	1	-6.75962303740098
7	56884371	57128878	0.305958182578632	29	0.105565519075757	0.829873281688137	1278	0.333454907083671	1	1	0	-6.77645594449142
7	62574529	63225725	0.494149134605785	62	0.106116128529094	1.05127715445128	2651	0.558494577711455	2	1	1	-6.73798536821849
7	63225780	100550777	0.492493430254407	874	0.0861310684214216	1.03237084678821	97467	0.646310998803308	2	1	1	-6.79154949347891
7	100550786	100554823	0.484038595541356	12	0.110219718579011	1.85484618407416	510	1.10464914672439	19	10	9	-6.73835445547417
7	100606601	100647339	0.498681752206957	40	0.122525099469456	0.741386879356884	3464	0.916334093731198	2	1	1	-6.73570435736407
7	100647376	100647652	0.489422890023327	9	0.197163003628977	0.239321775734303	19	0.109796728719151	0	0	0	-6.74180140478182
7	100647659	151932824	0.498929443620542	1095	0.0918051078012733	0.96649679635005	117523	0.627638989422007	2	1	1	-6.82241453115218
7	151932876	151945204	0.210054533630949	9	0.093424806365571	0.978204044796371	91	0.436127077066338	3	3	0	-6.75053449525837
7	151970856	158937713	0.498815950710972	134	0.113388680784664	1.10623564013394	10302	1.65844364455201	2	1	1	-6.74855106670037
8	194884	6873734	0.498860850715464	175	0.100174282282781	1.02480778993051	7811	0.526847595413525	2	1	1	-6.74177280504586
