""	baseMean	log2FoldChange	lfcSE	pvalue	padj
RPL39	227.71615077828	-0.567215203997698	0.102079836149204	1.60655249782801e-09	1.1470784834492e-06
RPS29	52.6212800494861	-0.875299542066762	0.157926810891406	1.25639172531525e-09	1.1470784834492e-06
FOS	63.3808963268405	1.69250460562546	0.341777412710291	2.47862569891971e-08	1.17982583268578e-05
RPS27	180.058867122248	-0.478227653488518	0.10604395796645	4.51946337214428e-07	0.000161344842385551
MT-ND3	134.618411956486	-0.679364607649424	0.155342555662777	6.53154581687148e-07	0.000186540948529849
RPL37A	98.638928162057	-0.409744255220544	0.096441874477152	1.60873508210284e-06	0.000382878949540475
RPS21	108.818182271451	-0.518913975325836	0.13149505504166	4.36951339153925e-06	0.000891380731874007
VIM	40.6420632066948	1.28168172596279	0.374000211878359	1.87541107935525e-05	0.00334760877664913
RPL34	206.851345022444	-0.36063582976499	0.100847930690713	2.9770793648556e-05	0.00472363259223755
RPL37	184.348929534514	-0.462349851831167	0.133497933876452	3.58309693171855e-05	0.00511666241849409
MT-ND4L	131.981499566867	-0.371959241396653	0.111358305885153	6.84013048540749e-05	0.00887973303014718
MT-ATP8	30.9207784918764	-1.00431065358005	0.317204458430511	7.69573296682432e-05	0.00915792223052094
FOSB	5.22388904447152	1.58163212957401	0.528805923548748	0.000102590832977485	0.0112692084224499
RPL8	103.269278086391	0.311161918037998	0.0968036239899381	0.000139411329082023	0.0142199555663663
ZFP36	5.92221625864688	1.51899630034626	0.533843139384104	0.00016109776201757	0.0153365069440726
KLF6	13.0799895721495	1.05875875532175	0.372686101398994	0.000177010377951268	0.0157981762321507
HLA-DPA1	10.8724825529871	0.965818631532657	0.353096969305648	0.000226267090793622	0.0190064356266643
DUSP1	37.4628057763388	0.790403853387054	0.303503884402723	0.00027779069964356	0.0190822169436554
HLA-DRA	25.8011335244662	1.01543105768521	0.389417045772012	0.000280620837406697	0.0190822169436554
HLA-DRB1	10.3586522439275	1.12033466797226	0.42540086146472	0.000245883247519549	0.0190822169436554
HLA-DPB1	12.1525649568338	1.08126768386238	0.411502368457404	0.000271932839914908	0.0190822169436554
LAPTM5	11.6515143862704	0.859241429584799	0.341535841159966	0.000444590269120945	0.028195955492047
TXNIP	23.0433366386197	-0.724865142655709	0.28938756190572	0.000454136538037171	0.028195955492047
RPL36	101.595057605565	-0.349758045636371	0.130180038098735	0.000556095435994011	0.0330876784416436
TCF4	3.01765675385358	2.45835712468526	1.05878448031731	0.000649909297608046	0.0356950183455496
MT-CO2	284.012687013276	-0.316123714123581	0.117200005247656	0.000640141200923332	0.0356950183455496
IFITM3	8.91994835047991	-0.934338390480143	0.39442405336658	0.000716949889358096	0.0379186830371615
RHOB	2.33036006653937	1.71444158656259	0.709333963516186	0.000832427871794075	0.0424538214614978
TUBA1A	14.6688775987635	0.78047269409433	0.3634337113066	0.000919407500844651	0.0452728934898677
CD74	88.2784482059189	0.850769069960097	0.42120449644512	0.0010750713098103	0.0479750572002848
ANXA1	22.6158920395303	0.764913636981074	0.365881592694407	0.00107318504460077	0.0479750572002848
MT-CO3	189.872511484058	-0.287550301812869	0.11199876398469	0.0010370298985447	0.0479750572002848
CAT	10.0829123015803	0.62119621588014	0.278420073813007	0.00114353023829654	0.0494836721299229
ENO1	15.3640622004959	0.526184763155282	0.282300028761404	0.00251240495753285	0.10552100821638
TNFRSF4	2.4196770376401	-0.0936431548881043	0.177273288891931	0.0027902394667623	0.110679498848238
SOD2	2.37692421012419	-0.113828950604287	0.214126743706224	0.00276254397907407	0.110679498848238
